新疆大学,"211工程,含国防生"
石河子大学,"211工程,含国防生"
新疆农业大学,
新疆医科大学,
新疆师范大学,
塔里木大学,
新疆财经大学,
伊犁师范学院,
喀什大学,
昌吉学院,
新疆工程学院,
中国石油大学(北京)克拉玛依校区,"211工程,985高校"
新疆艺术学院,
新疆警察学院,
新疆大学科学技术学院,
新疆农业大学科学技术学院,
新疆医科大学厚博学院,
新疆财经大学商务学院,
石河子大学科技学院,
